timestamp,latitude,longitude,speed,activity,acceleration_x,acceleration_y,acceleration_z,temperature,humidity,battery_level
2025-04-01 17:09:13.072519,49.25355733570765,4.030895786784942,6.001979613491123,Driving,-0.01651263185978028,0.5874070287928459,-9.360346353645513,21.044858743000454,53.28626480540115,1.0
2025-04-01 17:09:14.541506,49.25364334913278,4.030909222081056,6.865230306157951,Driving,-0.2518251301877982,-0.9394904723769136,-9.780345400628269,20.849970777607,52.86200533861302,0.9999249812453114
2025-04-01 17:09:15.883101,49.25367772174303,4.030751734328623,7.517127122339511,Driving,-0.08618747872683098,-0.16389752793873155,-10.256162757033179,17.190440462583528,74.25405932372932,0.9998499624906226
2025-04-01 17:09:17.176363,49.25384685475842,4.030732183501164,7.798062985738263,Driving,0.3573658637588499,-0.02083001169066737,-10.031249576599985,21.738752665291216,78.64413663859997,0.999774943735934
2025-04-01 17:09:18.496510,49.253822885104235,4.03065131035512,7.639254999013426,Driving,0.638928327515257,0.00795432919981554,-9.628573267109177,15.529751973270146,50.71117541589834,0.9996999249812453
2025-04-01 17:09:19.921019,49.25390165264477,4.030531266453498,7.079584895937404,Driving,0.28524366543178675,0.0902480280390406,-8.890767810809205,18.037447022719014,53.31005567560296,0.9996249062265566
2025-04-01 17:09:21.533041,49.25401538634887,4.03038925951718,6.256079436920431,Driving,0.05086160423588489,0.30521990990474657,-10.04200981159814,14.002736561306577,71.42522819504144,0.999549887471868
2025-04-01 17:09:31.533041,49.25399550704955,4.030387179741185,0.0,Stationary,0.7490058851522138,-0.01770371952267543,-9.397606278236301,24.675879550888443,65.33519993142397,0.9994748687171793
2025-04-01 17:09:33.706854,49.25410957609104,4.030361377072513,4.639285669007904,Driving,-0.1564182365257611,-0.18402914107184035,-9.964028225338382,19.305351518164112,66.76428105320922,0.9993998499624906
2025-04-01 17:09:36.084343,49.25419328114916,4.030205420109051,4.241844862151276,Driving,0.5154596691834535,-0.2037946723298478,-9.744765622056933,26.500652104448935,68.96601294853058,0.9993248312078019
2025-04-01 17:09:38.443202,49.25439042949726,4.030195117067329,4.275346429268147,Driving,-0.1440313991756393,-0.3057579010191773,-9.042301625368204,22.408849779558484,57.59267838255924,0.9992498124531133
2025-04-01 17:09:40.574608,49.25439898817494,4.030065539061277,4.731588018320309,Driving,0.21551147900544657,0.3937716621634326,-9.417853709289783,21.344294640053075,63.29969924990186,0.9991747936984247
2025-04-01 17:09:42.408611,49.25444685733436,4.030072693188309,5.498865776326098,Driving,-0.05678128239522574,-0.3232642397382573,-10.420649636370479,18.241316917157004,62.521921506980924,0.9990997749437359
2025-04-01 17:09:43.987016,49.254494991497594,4.030016302547977,6.38932334837838,Driving,-0.02792609132640543,0.4233855545041222,-10.086237511905797,16.86094989293774,51.415083997545395,0.9990247561890473
2025-04-01 17:09:45.390637,49.25460097394786,4.029913303547804,7.184945665045237,Driving,-0.18869325873110496,0.009499541129935502,-9.171889327779322,21.568914721690835,63.150909432157036,0.9989497374343586
2025-04-01 17:09:46.701912,49.25467938525762,4.029950872732755,7.690936634908262,Driving,0.6724270155903472,-0.2606274034280648,-9.729060978685753,19.785457972181053,72.37710696149668,0.9988747186796699
2025-04-01 17:09:47.997609,49.254787260432884,4.0297357438653165,7.783412021492982,Driving,-0.36646301905426754,0.3092036078720673,-10.374420059807932,15.982189053544097,56.658667611566386,0.9987996999249813
2025-04-01 17:09:48.818079,49.2549075272456,4.029657957817501,12.823702887136406,Driving,-0.3701161262743542,-0.36372696236155894,-10.209476222486861,15.449424750475044,61.525692487409344,0.9987246811702926
2025-04-01 17:09:49.535381,49.25495786317975,4.029546156493806,14.668106086206098,Driving,1.0604967829225547,0.31909202036410644,-9.448253238644416,17.12388881256925,62.06708916010856,0.9986496624156039
2025-04-01 17:09:50.190477,49.25496203069755,4.029579123061794,16.060935056333168,Driving,0.4889237823271657,0.10636306059589243,-9.302794859391186,25.46290167579869,57.15335449564729,0.9985746436609152
2025-04-01 17:09:50.821973,49.255146383329,4.029502988414059,16.661176689021957,Driving,-1.1925568493465182,-0.29816234454596036,-9.791072349258913,26.639833754033912,66.76901237694358,0.9984996249062266
2025-04-01 17:09:51.466596,49.255184697585875,4.02940450481522,16.321870898431467,Driving,-0.2826293696052018,0.26431740766727957,-8.56234309953195,20.61496744192673,53.199343687450124,0.9984246061515378
2025-04-01 17:09:52.162180,49.25519757390048,4.02930870778958,15.126091575801393,Driving,-0.9059946687810271,0.27329486284431936,-9.387923818272181,20.446828388723866,73.32645518695934,0.9983495873968492
2025-04-01 17:09:52.949325,49.255329488061456,4.029322696111311,13.366607203573416,Driving,-0.47534534670762757,0.5787598029049789,-9.92174053481645,18.991038884511436,66.26205561632246,0.9982745686421606
2025-04-01 17:09:53.866292,49.255450720914475,4.029106827992233,11.474200920231684,Driving,-1.5692573331170199,0.48307350620464795,-10.207853024049673,17.196543955071494,50.632313993271055,0.9981995498874718
2025-04-01 17:09:54.927758,49.25553076419847,4.0291008658859795,9.912199783914712,Driving,-0.06849478884697119,0.24563701036314142,-10.287442152319521,24.125537172821733,76.98009684886253,0.9981245311327832
2025-04-01 17:09:56.088678,49.25556173389998,4.029075843814442,9.063036149486999,Driving,-0.5709709095806558,-0.5637954756043816,-9.632289339759817,25.62072918169141,61.681014612615954,0.9980495123780945
2025-04-01 17:10:06.088678,49.25572814997613,4.029016964005956,0.0,Stationary,0.029952628398219192,1.2242934940870285,-10.044388522456703,17.319742742482145,52.77052482764948,0.9979744936234058
